X,Y,Z,formation
552101.8105,7820288.809,-8968.339844,Bpoints
552064.3105,7817961.328,-9010.709961,Bpoints
551514.3105,7821827.949,-9081.080078,Bpoints
550176.8105,7820176.188,-8955.530273,Bpoints
551764.3105,7817454.539,-9011.519531,Bpoints
550376.8105,7816891.438,-9061.929688,Bpoints
549964.3105,7820307.578,-9025.950195,Bpoints
549514.3105,7817736.09,-9061.480469,Bpoints
551689.3105,7821095.918,-9106.450195,Bpoints
549339.3105,7819575.551,-9129.070313,Bpoints
551514.3105,7818449.348,-9028.700195,Bpoints
551176.8105,7820870.68,-9101.349609,Bpoints
550426.8105,7821696.559,-9163.790039,Bpoints
549001.8105,7819706.938,-9155.070313,Bpoints
552289.3105,7819969.719,-9032.900391,Bpoints
552264.3105,7821621.48,-9037.230469,Bpoints
551939.3105,7817754.859,-9014.990234,Bpoints
549664.3105,7819256.457,-9083.599609,Bpoints
549276.8105,7821133.457,-9183.459961,Bpoints
549089.3105,7820607.898,-9184.650391,Bpoints
552189.3105,7821602.711,-9037.929688,Bpoints
549126.8105,7819650.629,-9150.980469,Bpoints
549164.3105,7818036.41,-9102.730469,Bpoints
552439.3105,7819763.25,-9029.30957,Bpoints
551901.8105,7819913.41,-9002.330078,Bpoints
551451.8105,7821133.457,-9115.580078,Bpoints
551389.3105,7820345.121,-9049.110352,Bpoints
551564.3105,7816797.59,-9015.969727,Bpoints
549414.3105,7817172.988,-9026.259766,Bpoints
551551.8105,7820776.828,-9079.05957,Bpoints
551364.3105,7820176.188,-9048.230469,Bpoints
551939.3105,7820063.57,-8963.240234,Bpoints
550914.3105,7821752.867,-9145.599609,Bpoints
549776.8105,7820776.828,-9136.740234,Bpoints
552439.3105,7821546.398,-9055.290039,Bpoints
551989.3105,7817473.309,-8999.639648,Bpoints
550326.8105,7816741.277,-9061.740234,Bpoints
550951.8105,7820964.531,-9110.950195,Bpoints
551476.8105,7821152.23,-9116.280273,Bpoints
551301.8105,7819387.852,-9034.219727,Bpoints
551114.3105,7821583.941,-9120.799805,Bpoints
552426.8105,7818017.637,-9016.040039,Bpoints
551189.3105,7819969.719,-9049.30957,Bpoints
551676.8105,7819706.938,-9027.490234,Bpoints
549926.8105,7818055.18,-9098.129883,Bpoints
551876.8105,7819369.078,-9035.30957,Bpoints
550864.3105,7816947.75,-9044.469727,Bpoints
549276.8105,7821339.93,-9180.25,Bpoints
550076.8105,7816741.277,-9052.049805,Bpoints
549189.3105,7820626.668,-9180.219727,Bpoints
551164.3105,7821302.391,-9132.389648,Bpoints
550776.8105,7817604.699,-9047.019531,Bpoints
551464.3105,7819688.168,-9045.269531,Bpoints
550801.8105,7820232.5,-8980.44043,Bpoints
551426.8105,7819669.398,-9044.639648,Bpoints
551139.3105,7820138.648,-9048.889648,Bpoints
551464.3105,7816947.75,-9027.160156,Bpoints
549764.3105,7819143.84,-9054.860352,Bpoints
549301.8105,7819387.852,-9127.75,Bpoints
549239.3105,7817304.379,-9009.820313,Bpoints
549889.3105,7821433.781,-9180.099609,Bpoints
550264.3105,7816647.43,-9067.200195,Bpoints
551439.3105,7820664.211,-9082.110352,Bpoints
551376.8105,7821002.07,-9110.019531,Bpoints
551264.3105,7821621.48,-9118.259766,Bpoints
550151.8105,7820758.059,-9075.719727,Bpoints
552314.3105,7821452.551,-9063.110352,Bpoints
552376.8105,7821546.398,-9051.799805,Bpoints
552264.3105,7821302.391,-9073.599609,Bpoints
551651.8105,7816797.59,-9012.740234,Bpoints
551776.8105,7821452.551,-9094.910156,Bpoints
551489.3105,7820476.508,-9063.620117,Bpoints
550714.3105,7821283.617,-9145.870117,Bpoints
550114.3105,7820101.109,-8980.259766,Bpoints
551851.8105,7821415.008,-9090.80957,Bpoints
552139.3105,7821621.48,-9034.139648,Bpoints
551989.3105,7817548.387,-9006.05957,Bpoints
549089.3105,7820382.66,-9167.009766,Bpoints
552439.3105,7821208.539,-9068.919922,Bpoints
550301.8105,7816966.52,-9061.30957,Bpoints
551526.8105,7821077.148,-9109.650391,Bpoints
552126.8105,7821302.391,-9076.610352,Bpoints
549201.8105,7818055.18,-9103.540039,Bpoints
552001.8105,7818393.039,-9032.910156,Bpoints
551414.3105,7820007.258,-9050.589844,Bpoints
550701.8105,7818036.41,-9049.599609,Bpoints
551614.3105,7821452.551,-9113.660156,Bpoints
549951.8105,7820551.59,-9074.040039,Bpoints
552276.8105,7819800.789,-9012.450195,Bpoints
551564.3105,7817323.148,-9008.610352,Bpoints
551414.3105,7820926.988,-9105.200195,Bpoints
548951.8105,7817492.078,-9066.450195,Bpoints
550939.3105,7820476.508,-9022.919922,Bpoints
550151.8105,7817191.758,-9054.990234,Bpoints
551651.8105,7819294,-9047.360352,Bpoints
551701.8105,7821734.102,-9054.120117,Bpoints
549826.8105,7817341.918,-9061.19043,Bpoints
550201.8105,7821415.008,-9157.080078,Bpoints
550801.8105,7816797.59,-9049.009766,Bpoints
551589.3105,7819275.23,-9048.179688,Bpoints
552276.8105,7821433.781,-9064.69043,Bpoints
551639.3105,7818524.43,-9018.280273,Bpoints
551464.3105,7820232.5,-9030.509766,Bpoints
549126.8105,7819369.078,-9144.980469,Bpoints
549589.3105,7819387.852,-9096.05957,Bpoints
549139.3105,7817398.227,-9031.629883,Bpoints
552139.3105,7821452.551,-9063.129883,Bpoints
549126.8105,7819312.77,-9146.759766,Bpoints
552101.8105,7817191.758,-8988.549805,Bpoints
550476.8105,7817266.84,-9055.110352,Bpoints
549176.8105,7819294,-9141.240234,Bpoints
549639.3105,7818073.949,-9092.009766,Bpoints
549176.8105,7817379.461,-9023.089844,Bpoints
551926.8105,7820514.051,-9028.580078,Bpoints
550651.8105,7820345.121,-8958.490234,Bpoints
549814.3105,7818411.809,-9081.639648,Bpoints
549814.3105,7821152.23,-9168.290039,Bpoints
551101.8105,7817154.219,-9030.040039,Bpoints
551851.8105,7821339.93,-9094.549805,Bpoints
552326.8105,7820964.531,-9062.080078,Bpoints
552051.8105,7821339.93,-9085,Bpoints
551101.8105,7821171,-9131.040039,Bpoints
549764.3105,7816891.438,-9050.009766,Bpoints
551426.8105,7820138.648,-9041.820313,Bpoints
552001.8105,7817379.461,-8986.599609,Bpoints
551576.8105,7820607.898,-9060.599609,Bpoints
552039.3105,7817679.777,-9011.080078,Bpoints
551164.3105,7821189.77,-9130.959961,Bpoints
551439.3105,7820758.059,-9086.450195,Bpoints
549101.8105,7819857.098,-9155.820313,Bpoints
549814.3105,7819125.07,-9047.919922,Bpoints
549726.8105,7817754.859,-9077.230469,Bpoints
551326.8105,7816891.438,-9019.599609,Bpoints
551301.8105,7820138.648,-9054.480469,Bpoints
551926.8105,7817829.938,-9015.370117,Bpoints
551801.8105,7821264.848,-9100.860352,Bpoints
550189.3105,7817116.68,-9047.290039,Bpoints
552401.8105,7821715.328,-9029.25,Bpoints
552076.8105,7821527.629,-9044.200195,Bpoints
551251.8105,7820739.289,-9086.650391,Bpoints
551551.8105,7816722.508,-9016.490234,Bpoints
551701.8105,7821790.41,-9041.919922,Bpoints
549114.3105,7818036.41,-9104.259766,Bpoints
551989.3105,7817698.547,-9012.530273,Bpoints
550651.8105,7817191.758,-9036.950195,Bpoints
549876.8105,7819200.148,-9044.69043,Bpoints
551701.8105,7819350.309,-9045.349609,Bpoints
550626.8105,7819125.07,-8980.769531,Bpoints
550926.8105,7821696.559,-9136.110352,Bpoints
551789.3105,7817942.559,-9015.910156,Bpoints
551614.3105,7821490.09,-9109.549805,Bpoints
549664.3105,7819237.688,-9083.320313,Bpoints
550239.3105,7820138.648,-8953.429688,Bpoints
550114.3105,7820044.801,-8982.639648,Bpoints
549351.8105,7817454.539,-9005.150391,Bpoints
550489.3105,7819556.777,-8975.349609,Bpoints
550314.3105,7821396.238,-9145.080078,Bpoints
552389.3105,7817679.777,-8979.080078,Bpoints
549864.3105,7820420.199,-9083.910156,Bpoints
549626.8105,7821696.559,-9189.660156,Bpoints
550951.8105,7821490.09,-9128.30957,Bpoints
549626.8105,7821077.148,-9169.049805,Bpoints
550176.8105,7820101.109,-8962.419922,Bpoints
552326.8105,7820833.141,-9060.320313,Bpoints
551389.3105,7820964.531,-9108.419922,Bpoints
551839.3105,7821490.09,-9084,Bpoints
551939.3105,7817548.387,-9006.709961,Bpoints
549851.8105,7821095.918,-9162.179688,Bpoints
550101.8105,7820889.449,-9104.80957,Bpoints
551464.3105,7818355.5,-9020.459961,Bpoints
551726.8105,7820889.449,-9083.910156,Bpoints
551489.3105,7818749.668,-9012.30957,Bpoints
552114.3105,7817829.938,-9008.580078,Bpoints
552076.8105,7821715.328,-9022.759766,Bpoints
551589.3105,7821020.84,-9103.870117,Bpoints
552051.8105,7817435.77,-8993.820313,Bpoints
551989.3105,7820926.988,-9076.280273,Bpoints
551426.8105,7816647.43,-9020.150391,Bpoints
550451.8105,7816910.207,-9060.5,Bpoints
552151.8105,7821227.309,-9079.179688,Bpoints
551076.8105,7820664.211,-9075.389648,Bpoints
549701.8105,7816722.508,-9052.299805,Bpoints
551389.3105,7820701.75,-9085.580078,Bpoints
550251.8105,7816910.207,-9061.55957,Bpoints
550314.3105,7816835.129,-9060.669922,Bpoints
549451.8105,7821640.25,-9191.679688,Bpoints
550289.3105,7817154.219,-9050.459961,Bpoints
551464.3105,7821039.609,-9110.799805,Bpoints
550014.3105,7817454.539,-9059.049805,Bpoints
550826.8105,7821621.48,-9138.360352,Bpoints
549839.3105,7818036.41,-9096.849609,Bpoints
549714.3105,7820420.199,-9116.740234,Bpoints
549414.3105,7818167.797,-9098.959961,Bpoints
551964.3105,7821189.77,-9093.730469,Bpoints
552201.8105,7821433.781,-9065.660156,Bpoints
552076.8105,7819725.711,-9008.719727,Bpoints
549351.8105,7819425.391,-9120.820313,Bpoints
549351.8105,7819462.93,-9121.919922,Bpoints
552451.8105,7820213.73,-9028.459961,Bpoints
552014.3105,7819988.488,-8975.080078,Bpoints
552289.3105,7817417,-8972.259766,Bpoints
548889.3105,7819969.719,-9148.129883,Bpoints
551289.3105,7819162.609,-9046.349609,Bpoints
551001.8105,7820814.371,-9083.990234,Bpoints
552326.8105,7821565.168,-9045.299805,Bpoints
549751.8105,7819218.918,-9060.370117,Bpoints
551751.8105,7819031.219,-9039.549805,Bpoints
548876.8105,7817548.387,-9070.490234,Bpoints
549614.3105,7818242.879,-9093.969727,Bpoints
551514.3105,7821227.309,-9119.110352,Bpoints
549014.3105,7817379.461,-9058.099609,Bpoints
551576.8105,7820495.281,-9049.009766,Bpoints
549339.3105,7821621.48,-9184.709961,Bpoints
551626.8105,7821283.617,-9117,Bpoints
551551.8105,7818993.68,-9030.509766,Bpoints
551151.8105,7821133.457,-9129.009766,Bpoints
550726.8105,7821189.77,-9139.299805,Bpoints
550251.8105,7816816.359,-9061.129883,Bpoints
551339.3105,7818242.879,-9014.730469,Bpoints
551451.8105,7821189.77,-9118.759766,Bpoints
551114.3105,7821790.41,-9115.450195,Bpoints
550739.3105,7816872.668,-9051.929688,Bpoints
551976.8105,7821433.781,-9088.019531,Bpoints
551839.3105,7820345.121,-8991.959961,Bpoints
550201.8105,7820026.027,-8961.349609,Bpoints
551451.8105,7821659.02,-9099.230469,Bpoints
549664.3105,7819125.07,-9078.519531,Bpoints
552351.8105,7817022.828,-8907.900391,Bpoints
552339.3105,7818167.797,-9039.200195,Bpoints
552289.3105,7821827.949,-9016.650391,Bpoints
552164.3105,7817548.387,-8995.900391,Bpoints
551289.3105,7816816.359,-9014.889648,Bpoints
550826.8105,7821734.102,-9150.120117,Bpoints
551364.3105,7819969.719,-9053.240234,Bpoints
550401.8105,7820457.738,-8966.75,Bpoints
552026.8105,7817623.469,-9009.009766,Bpoints
551789.3105,7819838.328,-9020.230469,Bpoints
550301.8105,7821227.309,-9132,Bpoints
552214.3105,7821227.309,-9078.070313,Bpoints
552076.8105,7821790.41,-9010.879883,Bpoints
552239.3105,7820457.738,-9011.820313,Bpoints
549276.8105,7819500.469,-9132.230469,Bpoints
551389.3105,7818336.73,-9015.799805,Bpoints
550714.3105,7820851.91,-9097.55957,Bpoints
550464.3105,7821734.102,-9165.5,Bpoints
552139.3105,7816853.898,-8983.080078,Bpoints
551489.3105,7819988.488,-9043.769531,Bpoints
550626.8105,7821358.699,-9141.080078,Bpoints
551739.3105,7818974.91,-9037.69043,Bpoints
551276.8105,7821339.93,-9124.099609,Bpoints
551189.3105,7820720.52,-9087.05957,Bpoints
549064.3105,7820082.34,-9141.44043,Bpoints
549464.3105,7819294,-9104.05957,Bpoints
552201.8105,7821321.16,-9076.200195,Bpoints
549889.3105,7818881.059,-9069.980469,Bpoints
551876.8105,7817154.219,-9013.889648,Bpoints
551689.3105,7820420.199,-9030.389648,Bpoints
551651.8105,7820101.109,-8988.639648,Bpoints
549439.3105,7821546.398,-9187.950195,Bpoints
549889.3105,7817229.301,-9059.570313,Bpoints
549601.8105,7819932.18,-9104.929688,Bpoints
552289.3105,7819932.18,-9027.290039,Bpoints
550476.8105,7821640.25,-9160.370117,Bpoints
550489.3105,7820345.121,-8960.459961,Bpoints
549526.8105,7817266.84,-9015.879883,Bpoints
549664.3105,7819200.148,-9081.959961,Bpoints
548889.3105,7818167.797,-9122.070313,Bpoints
549026.8105,7817661.008,-9063.30957,Bpoints
552326.8105,7820870.68,-9060.240234,Bpoints
549864.3105,7816778.816,-9057.549805,Bpoints
551589.3105,7816891.438,-9017.589844,Bpoints
552051.8105,7821377.469,-9082.839844,Bpoints
551176.8105,7816647.43,-9022.339844,Bpoints
550726.8105,7821452.551,-9142.959961,Bpoints
549526.8105,7819294,-9104.259766,Bpoints
551601.8105,7821546.398,-9101.669922,Bpoints
552414.3105,7821752.867,-9024.549805,Bpoints
549401.8105,7819500.469,-9117.69043,Bpoints
549664.3105,7819162.609,-9080.349609,Bpoints
549414.3105,7819387.852,-9111.410156,Bpoints
549539.3105,7817792.398,-9072.55957,Bpoints
550689.3105,7816853.898,-9055.259766,Bpoints
550939.3105,7817304.379,-9019,Bpoints
552251.8105,7817417,-8971.620117,Bpoints
552339.3105,7821433.781,-9066.660156,Bpoints
551251.8105,7820664.211,-9080.839844,Bpoints
552064.3105,7818073.949,-9016.959961,Bpoints
550176.8105,7816947.75,-9053.839844,Bpoints
551889.3105,7820476.508,-9019.759766,Bpoints
550789.3105,7820983.297,-9109.370117,Bpoints
551051.8105,7816835.129,-9030.589844,Bpoints
551551.8105,7821527.629,-9105.719727,Bpoints
551789.3105,7820345.121,-9001.629883,Bpoints
550239.3105,7820063.57,-8953.650391,Bpoints
551951.8105,7820701.75,-9048.519531,Bpoints
549939.3105,7816853.898,-9059.129883,Bpoints
552126.8105,7817060.367,-8967.709961,Bpoints
548901.8105,7817210.527,-9086.080078,Bpoints
549701.8105,7816985.289,-9051.400391,Bpoints
551364.3105,7820101.109,-9052.200195,Bpoints
551639.3105,7821790.41,-9054.400391,Bpoints
549889.3105,7818055.18,-9097.320313,Bpoints
551464.3105,7821621.48,-9100.049805,Bpoints
549664.3105,7817961.328,-9093.610352,Bpoints
550189.3105,7816853.898,-9061.820313,Bpoints
550089.3105,7821152.23,-9137.269531,Bpoints
551376.8105,7819012.449,-9033.009766,Bpoints
551426.8105,7817229.301,-9015.139648,Bpoints
550751.8105,7819312.77,-9008.179688,Bpoints
550276.8105,7820758.059,-9061.889648,Bpoints
551526.8105,7821752.867,-9080.240234,Bpoints
551876.8105,7821734.102,-9032.240234,Bpoints
551989.3105,7820607.898,-9044.910156,Bpoints
551451.8105,7816760.051,-9019.269531,Bpoints
551476.8105,7820926.988,-9101.410156,Bpoints
549726.8105,7816760.051,-9053.049805,Bpoints
549526.8105,7819594.32,-9110.089844,Bpoints
552289.3105,7818017.637,-9028.490234,Bpoints
550464.3105,7821321.16,-9132.790039,Bpoints
552326.8105,7819500.469,-9049.139648,Bpoints
551176.8105,7820420.199,-9053.830078,Bpoints
552439.3105,7819556.777,-9041.160156,Bpoints
551726.8105,7820420.199,-9025.5,Bpoints
551064.3105,7820776.828,-9084.75,Bpoints
552051.8105,7821677.789,-9030.860352,Bpoints
552214.3105,7819819.559,-9006.400391,Bpoints
550251.8105,7820438.969,-8978.410156,Bpoints
552339.3105,7818073.949,-9031.769531,Bpoints
551476.8105,7819819.559,-9052.19043,Bpoints
551339.3105,7819725.711,-9051.160156,Bpoints
549664.3105,7816684.969,-9047.910156,Bpoints
551664.3105,7821677.789,-9071.230469,Bpoints
550776.8105,7821077.148,-9120.599609,Bpoints
551251.8105,7820026.027,-9054.969727,Bpoints
551364.3105,7820063.57,-9052.669922,Bpoints
551876.8105,7820082.34,-8964.480469,Bpoints
552114.3105,7818017.637,-9016.030273,Bpoints
551914.3105,7819181.379,-9042.219727,Bpoints
548901.8105,7817229.301,-9086.209961,Bpoints
552014.3105,7818017.637,-9008.280273,Bpoints
551239.3105,7816684.969,-9016.919922,Bpoints
552389.3105,7817248.07,-8931.25,Bpoints
551426.8105,7817191.758,-9016.709961,Bpoints
552001.8105,7816760.051,-8986.280273,Bpoints
551714.3105,7819556.777,-9034.5,Bpoints
551451.8105,7819725.711,-9047.040039,Bpoints
551989.3105,7819387.852,-9038.009766,Bpoints
552201.8105,7819481.699,-9031.929688,Bpoints
551601.8105,7819481.699,-9040.5,Bpoints
549889.3105,7816910.207,-9060.070313,Bpoints
549876.8105,7816816.359,-9057.509766,Bpoints
550301.8105,7820420.199,-8969.639648,Bpoints
549814.3105,7818111.488,-9096.30957,Bpoints
551564.3105,7820270.039,-9023.80957,Bpoints
549539.3105,7819200.148,-9102.730469,Bpoints
550776.8105,7820870.68,-9095.299805,Bpoints
550414.3105,7817154.219,-9051.980469,Bpoints
552101.8105,7819350.309,-9036.990234,Bpoints
551676.8105,7820101.109,-8981.959961,Bpoints
550939.3105,7821415.008,-9131.299805,Bpoints
551351.8105,7819838.328,-9055.759766,Bpoints
550114.3105,7817022.828,-9046.410156,Bpoints
551989.3105,7819444.16,-9031.120117,Bpoints
550401.8105,7821396.238,-9138.740234,Bpoints
551651.8105,7817454.539,-9017.160156,Bpoints
550614.3105,7821602.711,-9155.790039,Bpoints
550714.3105,7820889.449,-9104.009766,Bpoints
551489.3105,7818073.949,-9008.049805,Bpoints
552201.8105,7817135.449,-8961.129883,Bpoints
550389.3105,7820176.188,-8935.540039,Bpoints
551364.3105,7820007.258,-9052.950195,Bpoints
549564.3105,7819162.609,-9098.459961,Bpoints
551314.3105,7819969.719,-9053.75,Bpoints
549976.8105,7818186.57,-9098.410156,Bpoints
551451.8105,7821677.789,-9097.769531,Bpoints
550301.8105,7818580.738,-9075.75,Bpoints
551664.3105,7821565.168,-9095.669922,Bpoints
552289.3105,7819331.539,-9050.889648,Bpoints
551664.3105,7818430.578,-9018.049805,Bpoints
551526.8105,7818167.797,-9007.889648,Bpoints
551651.8105,7817585.93,-9024.780273,Bpoints
552176.8105,7817961.328,-9015.730469,Bpoints
552289.3105,7821790.41,-9019.669922,Bpoints
552389.3105,7819500.469,-9046.160156,Bpoints
550326.8105,7820720.52,-9043.110352,Bpoints
551014.3105,7820682.98,-9069.25,Bpoints
549751.8105,7819237.688,-9061.30957,Bpoints
551939.3105,7820814.371,-9060.349609,Bpoints
552176.8105,7821527.629,-9050.959961,Bpoints
551676.8105,7816985.289,-9016.410156,Bpoints
552314.3105,7817435.77,-8969.870117,Bpoints
550364.3105,7820551.59,-8987.830078,Bpoints
551626.8105,7820307.578,-9026.299805,Bpoints
551339.3105,7819256.457,-9045.320313,Bpoints
552014.3105,7817829.938,-9012.379883,Bpoints
549789.3105,7821640.25,-9180.679688,Bpoints
551751.8105,7820382.66,-9016,Bpoints
550426.8105,7821771.641,-9164.660156,Bpoints
552339.3105,7820514.051,-9035.709961,Bpoints
551976.8105,7819162.609,-9044.160156,Bpoints
550839.3105,7821771.641,-9151.719727,Bpoints
550414.3105,7821283.617,-9129.990234,Bpoints
552001.8105,7820889.449,-9071.429688,Bpoints
549051.8105,7820438.969,-9174.540039,Bpoints
551326.8105,7821377.469,-9118.19043,Bpoints
550364.3105,7821077.148,-9107.990234,Bpoints
552076.8105,7821752.867,-9014.799805,Bpoints
551226.8105,7821752.867,-9119.879883,Bpoints
551326.8105,7819031.219,-9035.959961,Bpoints
549651.8105,7819387.852,-9085.990234,Bpoints
550951.8105,7820870.68,-9089.910156,Bpoints
550989.3105,7821321.16,-9128.490234,Bpoints
550876.8105,7820251.27,-8996.599609,Bpoints
551626.8105,7819706.938,-9033.009766,Bpoints
549364.3105,7817492.078,-9018.669922,Bpoints
550239.3105,7816985.289,-9053.240234,Bpoints
550876.8105,7821039.609,-9112.490234,Bpoints
549789.3105,7819538.008,-9065.950195,Bpoints
551714.3105,7819387.852,-9044.540039,Bpoints
550301.8105,7817079.141,-9050.679688,Bpoints
551139.3105,7820082.34,-9049.379883,Bpoints
550651.8105,7821039.609,-9117.610352,Bpoints
551551.8105,7816760.051,-9017,Bpoints
552289.3105,7817980.098,-9021.80957,Bpoints
551689.3105,7819744.48,-9025.070313,Bpoints
551301.8105,7816872.668,-9017.669922,Bpoints
551614.3105,7820194.961,-9002.820313,Bpoints
551526.8105,7820532.82,-9060.150391,Bpoints
549751.8105,7821809.18,-9185.009766,Bpoints
551089.3105,7820551.59,-9062.410156,Bpoints
550064.3105,7818317.957,-9090.769531,Bpoints
551126.8105,7820232.5,-9043.019531,Bpoints
549739.3105,7821058.379,-9173.400391,Bpoints
551451.8105,7817341.918,-9016.040039,Bpoints
550301.8105,7820213.73,-8949.669922,Bpoints
551676.8105,7821377.469,-9115.700195,Bpoints
549414.3105,7817510.848,-9029.089844,Bpoints
550514.3105,7818149.027,-9069.839844,Bpoints
550614.3105,7820438.969,-8975.75,Bpoints
551689.3105,7818993.68,-9035.419922,Bpoints
549226.8105,7819706.938,-9146.070313,Bpoints
550064.3105,7816985.289,-9050.980469,Bpoints
550939.3105,7820833.141,-9083.009766,Bpoints
552014.3105,7821771.641,-9018.679688,Bpoints
549926.8105,7817285.609,-9061.769531,Bpoints
551726.8105,7817698.547,-9023.580078,Bpoints
551501.8105,7818993.68,-9031.269531,Bpoints
551339.3105,7817980.098,-9016.290039,Bpoints
551001.8105,7821246.078,-9123.919922,Bpoints
551751.8105,7821002.07,-9088.549805,Bpoints
549226.8105,7821246.078,-9185.839844,Bpoints
549864.3105,7818224.109,-9091.209961,Bpoints
550489.3105,7821302.391,-9130.950195,Bpoints
549776.8105,7817792.398,-9085.089844,Bpoints
550939.3105,7821095.918,-9118.830078,Bpoints
549726.8105,7819444.16,-9071.5,Bpoints
552101.8105,7820870.68,-9068.980469,Bpoints
551589.3105,7817492.078,-9021.150391,Bpoints
550139.3105,7816722.508,-9059.919922,Bpoints
552139.3105,7821827.949,-9006.049805,Bpoints
551826.8105,7817360.688,-8997.099609,Bpoints
551114.3105,7820945.758,-9108.669922,Bpoints
552339.3105,7820082.34,-9022.290039,Bpoints
549689.3105,7820532.82,-9125.80957,Bpoints
549551.8105,7817642.238,-9050.280273,Bpoints
551314.3105,7820457.738,-9068.44043,Bpoints
551939.3105,7820833.141,-9063.129883,Bpoints
551739.3105,7819763.25,-9021.219727,Bpoints
552389.3105,7820495.281,-9041.089844,Bpoints
551451.8105,7816778.816,-9018.580078,Bpoints
551464.3105,7816722.508,-9020.009766,Bpoints
550601.8105,7817323.148,-9049.44043,Bpoints
552126.8105,7817022.828,-8968.360352,Bpoints
550364.3105,7817004.059,-9060.660156,Bpoints
550489.3105,7821846.719,-9164.540039,Bpoints
549226.8105,7819594.32,-9140.950195,Bpoints
550689.3105,7816891.438,-9054.860352,Bpoints
551514.3105,7819706.938,-9043.889648,Bpoints
550464.3105,7820908.219,-9070.400391,Bpoints
549551.8105,7817266.84,-9019.69043,Bpoints
549801.8105,7821095.918,-9170.530273,Bpoints
551389.3105,7818787.207,-9021.589844,Bpoints
551276.8105,7821302.391,-9124,Bpoints
550139.3105,7816703.738,-9060.330078,Bpoints
551701.8105,7819068.758,-9038.719727,Bpoints
549114.3105,7819800.789,-9156.610352,Bpoints
548926.8105,7817961.328,-9105.780273,Bpoints
551439.3105,7820438.969,-9064.969727,Bpoints
551951.8105,7821565.168,-9070.129883,Bpoints
552164.3105,7820270.039,-8979.980469,Bpoints
552326.8105,7816891.438,-8937.730469,Bpoints
552226.8105,7820589.129,-9034.400391,Bpoints
549514.3105,7819125.07,-9100.370117,Bpoints
550101.8105,7821827.949,-9177.450195,Bpoints
549901.8105,7818299.188,-9087.009766,Bpoints
549976.8105,7817454.539,-9061.44043,Bpoints
549989.3105,7821771.641,-9185.719727,Bpoints
549589.3105,7817248.07,-9027.040039,Bpoints
552114.3105,7817792.398,-9009.879883,Bpoints
551814.3105,7819031.219,-9041.139648,Bpoints
552064.3105,7817998.871,-9010.870117,Bpoints
552164.3105,7817210.527,-8982.660156,Bpoints
551214.3105,7818618.281,-9026.969727,Bpoints
552401.8105,7820589.129,-9050.639648,Bpoints
550314.3105,7821771.641,-9160.929688,Bpoints
549901.8105,7817905.02,-9094.089844,Bpoints
550889.3105,7821508.859,-9135.25,Bpoints
549751.8105,7821208.539,-9173.240234,Bpoints
551301.8105,7820176.188,-9052.259766,Bpoints
550426.8105,7817022.828,-9058.259766,Bpoints
551764.3105,7819406.617,-9040.530273,Bpoints
551064.3105,7820870.68,-9095.580078,Bpoints
550426.8105,7820551.59,-8978,Bpoints
551589.3105,7819331.539,-9044.389648,Bpoints
550626.8105,7819744.48,-9006.480469,Bpoints
550614.3105,7820532.82,-8994.389648,Bpoints
551201.8105,7818956.141,-9033.480469,Bpoints
550489.3105,7821452.551,-9145.900391,Bpoints
551214.3105,7821246.078,-9129.25,Bpoints
552214.3105,7821039.609,-9078.169922,Bpoints
550501.8105,7820063.57,-8946.419922,Bpoints
552389.3105,7817923.789,-9005.530273,Bpoints
549626.8105,7820532.82,-9132.389648,Bpoints
550489.3105,7817229.301,-9051.030273,Bpoints
551439.3105,7819988.488,-9049.629883,Bpoints
550489.3105,7821415.008,-9141.459961,Bpoints
550251.8105,7818505.66,-9082.650391,Bpoints
550664.3105,7820138.648,-8955.290039,Bpoints
552226.8105,7820270.039,-8994.259766,Bpoints
552439.3105,7820551.59,-9050.370117,Bpoints
550226.8105,7820870.68,-9087.639648,Bpoints
552189.3105,7821208.539,-9079.19043,Bpoints
551051.8105,7817285.609,-9019.110352,Bpoints
552139.3105,7821790.41,-9009.719727,Bpoints
551451.8105,7819650.629,-9044.070313,Bpoints
551676.8105,7817548.387,-9021.980469,Bpoints
549864.3105,7817454.539,-9066.94043,Bpoints
549551.8105,7818768.438,-9067.570313,Bpoints
549789.3105,7817886.25,-9091.55957,Bpoints
549576.8105,7819538.008,-9100.099609,Bpoints
548876.8105,7819406.617,-9160.330078,Bpoints
549264.3105,7820044.801,-9147.290039,Bpoints
550051.8105,7820044.801,-9005.519531,Bpoints
550901.8105,7820589.129,-9035.160156,Bpoints
551276.8105,7821415.008,-9124.709961,Bpoints
551789.3105,7817792.398,-9022.870117,Bpoints
551651.8105,7819237.688,-9047.679688,Bpoints
551876.8105,7819500.469,-9032.969727,Bpoints
550964.3105,7820551.59,-9041.599609,Bpoints
550439.3105,7821546.398,-9156.360352,Bpoints
551764.3105,7817492.078,-9012.629883,Bpoints
551064.3105,7820232.5,-9037.69043,Bpoints
551514.3105,7817604.699,-9033.110352,Bpoints
550926.8105,7817079.141,-9037.25,Bpoints
551376.8105,7820532.82,-9074.080078,Bpoints
551539.3105,7816928.98,-9021.660156,Bpoints
549864.3105,7821152.23,-9160.709961,Bpoints
550251.8105,7821602.711,-9151.219727,Bpoints
551864.3105,7817829.938,-9019.509766,Bpoints
549876.8105,7818824.75,-9064.450195,Bpoints
552251.8105,7816966.52,-8942.870117,Bpoints
